Miss,0.571245313,0.422342777,0.441545784,0.433970392,0.577394128,0.351222605,0.414696574,0.500700951,0.580227971,0.273787498,0.394519687,0.558246076,0.516709685,0.583673239,0.42880106,0.581584573,0.47997281,0.707538247,0.433100432,0.714435339,0.504114747,0.818152308,0.475618541,0.813227296
Miss,0.597634315,0.41607514,0.453315943,0.42802763,0.651033044,0.470995575,0.418429852,0.48890233,0.720122039,0.51750195,0.377193451,0.496248335,0.548428416,0.579709232,0.453042686,0.574539721,0.569311976,0.700547278,0.43530637,0.693567872,0.558974922,0.806715012,0.411839902,0.778796494
Miss,0.506517947,0.426674783,0.350525022,0.436748177,0.596223176,0.420394659,0.229732722,0.446782768,0.669543386,0.393047243,0.298990875,0.440012038,0.507989347,0.586049438,0.396616966,0.594036102,0.631661475,0.688028336,0.355289787,0.718102753,0.640169501,0.795026422,0.363488674,0.800675392
Miss,0.523416221,0.436151594,0.351595193,0.442895889,0.59610188,0.404549181,0.304936677,0.408473402,0.669992387,0.36801672,0.411661834,0.387088776,0.504529774,0.590243042,0.404575765,0.59172076,0.626396537,0.682670951,0.378804564,0.708817303,0.630223513,0.792325616,0.37146762,0.801869273
Miss,0.513287663,0.435255945,0.380070567,0.437362492,0.615368843,0.397843421,0.388076752,0.460049242,0.733744502,0.371157646,0.402467132,0.495076478,0.505499899,0.587728143,0.41804713,0.590411484,0.541025579,0.70080173,0.384380519,0.708920658,0.588857889,0.796081901,0.35351336,0.815619349
Miss,0.513027906,0.433948368,0.441338867,0.438118547,0.412413657,0.392164588,0.395825326,0.42549628,0.331060559,0.367670804,0.362280101,0.39157927,0.495639771,0.584463894,0.420790732,0.584151924,0.547593415,0.700776696,0.380601883,0.686967313,0.607431233,0.796437919,0.37705189,0.786493957
R-Down,0.602486432,0.441632181,0.474013209,0.439238399,0.642500162,0.496334225,0.394547582,0.401790708,0.505540609,0.464341104,0.333184719,0.34639284,0.531431556,0.591382265,0.442455322,0.58333385,0.556424558,0.716607213,0.354616195,0.687891304,0.605018556,0.801603794,0.319874913,0.786916852
R-Down,0.61866343,0.447300255,0.483614266,0.441636324,0.699235618,0.499772936,0.397286355,0.399424613,0.578852117,0.467436254,0.317247927,0.343496829,0.540551305,0.603311419,0.444936126,0.587602615,0.564736485,0.729105055,0.337178946,0.685300887,0.602899611,0.808042884,0.325844556,0.786354661
R-Down,0.624368668,0.452910572,0.48770234,0.442825973,0.73880589,0.492781103,0.397344321,0.397809476,0.633277953,0.4710868,0.314191133,0.343328059,0.544438899,0.608271718,0.448709011,0.59202373,0.56866771,0.736253917,0.323807746,0.680430174,0.607176542,0.811984062,0.334952831,0.787416101
R-Down,0.618630409,0.460068047,0.485914648,0.44429183,0.75277549,0.485345513,0.396832585,0.403256714,0.646300435,0.473329157,0.314077139,0.346509069,0.555964053,0.610219836,0.459180921,0.598366857,0.570165813,0.738462806,0.319185525,0.676481485,0.606458426,0.816984296,0.340572983,0.789041162
R-Down,0.614272952,0.464158624,0.482990742,0.444785506,0.744530797,0.484872967,0.3960976,0.405608654,0.675435781,0.47394985,0.314429045,0.351648867,0.561133265,0.612325847,0.469111383,0.604280412,0.569261551,0.73830688,0.324143052,0.675547838,0.607850492,0.818712354,0.340022147,0.790376067
R-Down,0.614177465,0.465851009,0.483359784,0.44748646,0.744858861,0.486641347,0.395861566,0.410270751,0.684249163,0.473602384,0.31394434,0.353869438,0.567482948,0.612093806,0.484274507,0.606795251,0.570445359,0.73781383,0.333271414,0.677276254,0.607263148,0.819912553,0.338789284,0.790639222
R-Down,0.609590888,0.466526419,0.484497041,0.450221777,0.728221476,0.484366745,0.395390391,0.411832392,0.674288034,0.474895775,0.309442043,0.353610754,0.566621423,0.610113978,0.496977687,0.606984496,0.569397867,0.736742735,0.337089449,0.679456592,0.606925905,0.819748521,0.34343642,0.793802381
R-Down,0.609159827,0.465339839,0.481438756,0.449332297,0.73014009,0.485603958,0.38444528,0.408446938,0.663466454,0.472982824,0.303141117,0.349213332,0.566153169,0.609105825,0.494756967,0.607317388,0.56849426,0.735234916,0.340288788,0.680109739,0.607660532,0.820089817,0.344663173,0.799299836
R-Down,0.608287752,0.463658154,0.480399162,0.449344635,0.728664637,0.482203335,0.374997556,0.405664355,0.658832014,0.467914045,0.297892094,0.345662683,0.566805661,0.608346879,0.491489589,0.606955528,0.568899393,0.733808577,0.341706336,0.680425763,0.6089589,0.820023358,0.345829338,0.801142395
R-Down,0.605868638,0.461127371,0.478029549,0.448895216,0.731224,0.476203829,0.369137347,0.403472096,0.635560691,0.460421473,0.294788748,0.342324078,0.565558076,0.606678545,0.488461852,0.605670094,0.569984555,0.732923031,0.339676619,0.681218386,0.608137071,0.819954693,0.342866063,0.802936852
Miss,0.535878479,0.420328468,0.41291064,0.431662083,0.511330366,0.472318232,0.356827766,0.492248833,0.494080663,0.402178824,0.348684728,0.427088737,0.524744034,0.569121242,0.427973568,0.571410477,0.558372557,0.696454406,0.369562268,0.683377147,0.597503185,0.798043847,0.344097167,0.799426615
Miss,0.512088954,0.410049826,0.394042283,0.417160362,0.504156828,0.471496344,0.412081093,0.485716254,0.551383317,0.432550132,0.44273746,0.387111008,0.501665354,0.56880939,0.403784305,0.5695647,0.558765411,0.696982801,0.36955902,0.696489751,0.603865623,0.798401713,0.345000535,0.80105859
Miss,0.44460097,0.406695992,0.372787982,0.406250149,0.446018726,0.472057283,0.35951522,0.379511416,0.453528374,0.52037704,0.436506271,0.32532078,0.443107396,0.564991593,0.373877257,0.564136446,0.558192968,0.667128623,0.36929062,0.696575642,0.526474833,0.785069585,0.345475435,0.802599609
Miss,0.589205623,0.453306586,0.446258873,0.457120746,0.562756538,0.532751262,0.346517444,0.470609009,0.60985136,0.599014878,0.398480952,0.439067781,0.554142356,0.603137791,0.458163202,0.599532485,0.563342035,0.721373916,0.482883126,0.72468245,0.544838309,0.804272771,0.473726779,0.807911575
Miss,0.502981901,0.414649069,0.44449544,0.413026333,0.57474345,0.37440291,0.558812022,0.364965171,0.607664227,0.383172601,0.654351115,0.312525928,0.51614219,0.591492593,0.426844269,0.592338026,0.546258569,0.713702083,0.357819229,0.724405229,0.569088578,0.825286865,0.284908473,0.837965012
Miss,0.470827579,0.427071661,0.334501684,0.428710461,0.56742239,0.371357858,0.37920934,0.449809164,0.607753098,0.30282861,0.493403554,0.40590921,0.476753503,0.590566754,0.372842908,0.593791902,0.544760644,0.712795496,0.346126795,0.725028872,0.572511911,0.820792317,0.298971981,0.834634781
Miss,0.486304343,0.455454886,0.352856338,0.461739868,0.542366683,0.53486973,0.321972013,0.541674793,0.600216746,0.607077479,0.268841475,0.606264055,0.482800335,0.603866458,0.374003649,0.607759476,0.495442331,0.728007674,0.3469221,0.728114963,0.544159949,0.811456084,0.310859621,0.833007216
Miss,0.547917366,0.44612661,0.373733491,0.446425527,0.576731086,0.524950862,0.298207402,0.499033034,0.615832031,0.598580956,0.362345427,0.460107803,0.520638227,0.601518989,0.409896255,0.605659783,0.50946182,0.740666926,0.438166648,0.734322906,0.489173919,0.827594757,0.404138297,0.83201921
Miss,0.548251748,0.422857195,0.375613272,0.440900415,0.594634473,0.388696551,0.363894939,0.513241529,0.635892451,0.329294115,0.346259385,0.578623891,0.530776203,0.591327727,0.426726222,0.590055645,0.511399925,0.7336182,0.434999853,0.73371923,0.473164797,0.831935227,0.412055343,0.84601897
R-Down,0.692062736,0.444025844,0.51657927,0.438317776,0.761459947,0.479242086,0.40307197,0.424326599,0.632296205,0.443853766,0.368759483,0.357244074,0.604555488,0.611776829,0.504305124,0.595725715,0.607973337,0.75770694,0.413542211,0.733867526,0.601489604,0.856760859,0.374515146,0.845628083
