Miss,0.55090189,0.412425041,0.470855713,0.402466834,0.652793705,0.370466173,0.607477486,0.367202699,0.718940914,0.309670329,0.706018925,0.298962593,0.546610892,0.573097885,0.467733413,0.568353117,0.557577729,0.690953374,0.380152375,0.683151007,0.561392605,0.801373482,0.269785225,0.788895249
Miss,0.543548822,0.4555673,0.395698369,0.438160121,0.55370909,0.524035692,0.283805728,0.406179667,0.556870103,0.581478715,0.409406781,0.395390302,0.536557257,0.601174235,0.433491528,0.603670239,0.517332077,0.731786728,0.403877646,0.726534307,0.498577088,0.806997955,0.402175516,0.811237514
R-Up,0.485689968,0.426707983,0.403086215,0.427619398,0.385190547,0.391486436,0.370949268,0.424113423,0.29082337,0.336394072,0.336494863,0.4025971,0.484726459,0.566595018,0.400294185,0.575463653,0.529513776,0.687829137,0.399188071,0.690403819,0.628279269,0.780569315,0.393666089,0.789043546
R-Up,0.477725267,0.419454098,0.405836821,0.423042923,0.375852585,0.371411294,0.351563752,0.389900267,0.285989076,0.309851229,0.289884865,0.327773094,0.474012464,0.564714074,0.395387977,0.571366787,0.530174196,0.683000863,0.396941543,0.683611035,0.62659663,0.778548837,0.391029567,0.781429529
R-Up,0.473148018,0.415540129,0.410301685,0.421577781,0.370233923,0.365708768,0.348831773,0.381621927,0.291444927,0.303934336,0.297027618,0.317234159,0.469739318,0.565833688,0.395666718,0.570275068,0.534208238,0.684408069,0.39863354,0.681944072,0.620735407,0.781186342,0.391563237,0.778160691
R-Up,0.47916624,0.415670782,0.416327417,0.423814476,0.37023145,0.366856009,0.353615731,0.385511607,0.296723098,0.305722058,0.303907812,0.32018894,0.465283632,0.56631887,0.392490119,0.570951879,0.533684015,0.685636222,0.398619801,0.682512283,0.616381586,0.783156514,0.388492882,0.779904544
R-Up,0.486285269,0.41822499,0.419701517,0.4269104,0.376402825,0.369309276,0.35940063,0.389554292,0.30215916,0.308545828,0.306043297,0.320688933,0.464427173,0.568457484,0.39192161,0.571415067,0.533045352,0.68639183,0.397611797,0.682750165,0.61580646,0.78178668,0.390843958,0.780628145
R-Up,0.489085227,0.419739395,0.421539634,0.42888099,0.377784133,0.370815337,0.376226604,0.41849041,0.30215916,0.310888678,0.331754416,0.405059963,0.464795291,0.570939541,0.390883118,0.572187543,0.533027589,0.687687635,0.396911651,0.682990253,0.616392672,0.782973528,0.389682055,0.781120658
R-Up,0.490667969,0.425374746,0.422424614,0.433564723,0.385973781,0.371963561,0.385358334,0.463277042,0.306203574,0.314334929,0.341965228,0.45994997,0.464321673,0.575103223,0.387841582,0.573705196,0.534069598,0.693363905,0.396479756,0.684988856,0.616406024,0.783679187,0.38718453,0.781444728
R-Up,0.490983486,0.426230192,0.423120975,0.43643719,0.385630757,0.373655379,0.37585628,0.432582378,0.309795171,0.316175997,0.33471024,0.402551234,0.467512459,0.576827586,0.388160795,0.574157655,0.534681976,0.696288407,0.396190256,0.687367857,0.615255117,0.784267783,0.386430472,0.782081604
