Miss,0.561811686,0.41844362,0.439685822,0.425777972,0.538350999,0.426802009,0.438295901,0.495295912,0.522734284,0.382747173,0.435823262,0.569515526,0.539780021,0.59423393,0.443931878,0.593925655,0.522675812,0.746945977,0.435777694,0.738271952,0.512462616,0.845224559,0.441799045,0.790212631
Miss,0.568863988,0.421466917,0.427273005,0.436783791,0.657904744,0.383791834,0.408120096,0.510921538,0.588211954,0.344772011,0.387754917,0.577266932,0.530289531,0.591276586,0.434189737,0.588267684,0.500577688,0.720920444,0.43388477,0.724845946,0.512400687,0.820853829,0.461983949,0.813106179
Miss,0.522793472,0.441347659,0.373196751,0.455113024,0.607017457,0.38586551,0.217328265,0.460688263,0.646190703,0.330591857,0.313485473,0.450847566,0.487644821,0.609308779,0.389647901,0.605192304,0.621692538,0.700214922,0.389834851,0.731744051,0.624361932,0.818610549,0.376734406,0.829280019
L-Keep,0.551426709,0.436679125,0.411059946,0.453147471,0.602879226,0.369549334,0.274861187,0.504074812,0.532102346,0.344421208,0.304073215,0.548769236,0.500400007,0.608343661,0.405002296,0.595077157,0.519194663,0.713392496,0.382011145,0.708046615,0.587627769,0.804909408,0.39359203,0.797931731
L-Keep,0.56408143,0.438826084,0.423291534,0.45829621,0.631342649,0.378813982,0.327857554,0.518769562,0.52838546,0.365092754,0.298277259,0.566541791,0.506741166,0.60671705,0.408964366,0.595543385,0.504231215,0.717883229,0.392355174,0.710650086,0.568149626,0.799319386,0.409276068,0.785791099
L-Keep,0.56868726,0.444908947,0.423335999,0.462911516,0.662916005,0.379777938,0.346601218,0.523757577,0.549377084,0.390159756,0.293949306,0.570372701,0.509216547,0.607212424,0.411016554,0.598866761,0.506787896,0.722227931,0.409315616,0.718942463,0.553139508,0.803104222,0.430521548,0.793967605
L-Keep,0.568502367,0.448840201,0.414197713,0.466051757,0.688316822,0.405486912,0.351841807,0.532331765,0.576075137,0.407302201,0.283544451,0.581968665,0.510481834,0.610485673,0.413925886,0.604451537,0.507979512,0.729942322,0.426162004,0.723198295,0.544254363,0.80428189,0.443573087,0.80394125
L-Keep,0.567824662,0.447755396,0.40903914,0.466534674,0.692358017,0.425671637,0.355571836,0.536349595,0.588991404,0.42822513,0.292577773,0.592163086,0.513584495,0.609424829,0.415654868,0.603666306,0.510912597,0.72991091,0.438146561,0.723450303,0.541096985,0.800395787,0.447574526,0.805092692
L-Keep,0.566585422,0.446510017,0.407497883,0.46577397,0.684848845,0.439986765,0.356371105,0.536031961,0.594820678,0.433245093,0.305553526,0.606637001,0.516174078,0.607647002,0.417942822,0.60320586,0.514144123,0.723845601,0.439747572,0.723525047,0.536506593,0.801842332,0.451267123,0.805890918
L-Keep,0.562214613,0.446153879,0.407071769,0.465663344,0.680577278,0.451315314,0.369440466,0.531117857,0.603569329,0.429486364,0.358024627,0.599650204,0.516331792,0.603344679,0.419724911,0.602836192,0.530553341,0.714341283,0.437000155,0.722169876,0.53709954,0.796174586,0.449112236,0.805567384
L-Keep,0.548056543,0.445462704,0.405823141,0.453130335,0.668949783,0.464546591,0.392394036,0.530742884,0.62557137,0.427282393,0.43060571,0.592393279,0.517367065,0.592682004,0.420858771,0.592449784,0.556669116,0.698891759,0.435705781,0.712464094,0.549250305,0.788699865,0.448748827,0.802637458
L-Keep,0.543182135,0.441551745,0.406524569,0.440019041,0.668309212,0.479784399,0.436623991,0.511161149,0.658394277,0.432049513,0.529982984,0.548331916,0.517136157,0.582062244,0.421303064,0.583083391,0.585153818,0.682330251,0.434311748,0.711524189,0.576474011,0.78135258,0.44831118,0.80132854
