Miss,0.571775496,0.426673234,0.431178272,0.440297037,0.58700788,0.354617953,0.411715537,0.507993758,0.578298926,0.276607931,0.389199942,0.569294155,0.51694864,0.586419642,0.42821008,0.583665907,0.472557545,0.707140982,0.428189605,0.713721335,0.507911801,0.814990997,0.476657063,0.815648854
Miss,0.572091758,0.426749885,0.422139525,0.431529611,0.678215742,0.450842291,0.408448368,0.499266326,0.644703329,0.391126573,0.390268713,0.559177935,0.527062953,0.576859593,0.433530331,0.575985789,0.518291414,0.701541543,0.442111492,0.704850793,0.521155417,0.772023082,0.46612519,0.815402865
L-Up,0.572075963,0.408459961,0.466122866,0.406126201,0.67345947,0.412319988,0.594066679,0.392376363,0.744434118,0.335149348,0.652305603,0.320967108,0.545859814,0.567687333,0.46515426,0.562661231,0.557475507,0.694919646,0.410266578,0.686474502,0.558187604,0.772538126,0.284596473,0.791901112
L-Up,0.558115065,0.409026444,0.46918115,0.400882632,0.656282783,0.402181864,0.61651969,0.366990149,0.724620759,0.319597244,0.712991416,0.300642639,0.549729168,0.570985556,0.466704607,0.566281676,0.557620466,0.692558646,0.3894099,0.683127403,0.562441587,0.781555176,0.267340481,0.791553259
L-Up,0.536216557,0.40737614,0.473557234,0.39913252,0.652457356,0.387125105,0.621246636,0.357048243,0.708545864,0.314115733,0.720462143,0.29532975,0.546717227,0.571852148,0.468890756,0.568304002,0.553512394,0.690354347,0.383092284,0.684130073,0.563418627,0.787994802,0.26921767,0.790316582
L-Up,0.525837421,0.409439564,0.468901515,0.403069586,0.630020142,0.383773625,0.606472373,0.3602314,0.697311938,0.313680351,0.712108612,0.295760095,0.544968069,0.573025942,0.466959119,0.56960851,0.549314559,0.691317439,0.379216373,0.686481595,0.56311363,0.790292144,0.263664931,0.791430831
L-Up,0.523873806,0.409997225,0.466997117,0.404852867,0.619925916,0.381668985,0.603796542,0.35857591,0.69309485,0.314156353,0.703275502,0.29770723,0.545864701,0.573286355,0.467199445,0.569674551,0.547703028,0.691063166,0.381068408,0.687410295,0.562984824,0.793789148,0.262114942,0.792040527
L-Up,0.52289331,0.411505312,0.464804888,0.407444477,0.61312741,0.379376233,0.586487412,0.36259684,0.691956103,0.314752132,0.691815495,0.301302105,0.546658218,0.573891759,0.4678348,0.570352852,0.547942638,0.691879332,0.382017672,0.688826203,0.565897822,0.801659584,0.25661853,0.793680668
L-Up,0.519699812,0.414815485,0.463359922,0.408970982,0.605329156,0.378937453,0.585366249,0.361671895,0.689392269,0.314025819,0.687936723,0.300678104,0.5475986,0.57436657,0.470310301,0.570977926,0.54920572,0.692394674,0.38396135,0.689423501,0.565047383,0.807141006,0.258126497,0.794563353
L-Up,0.514773548,0.418422282,0.454959154,0.409366459,0.598850667,0.379027665,0.580873847,0.362698734,0.685012281,0.317764759,0.679693639,0.301863402,0.547922611,0.574539006,0.469002157,0.571485877,0.550031424,0.692808032,0.384058475,0.690463722,0.565443516,0.808618665,0.258293271,0.794994891
L-Up,0.513563335,0.422391415,0.444890559,0.408868492,0.591731369,0.378092796,0.5735358,0.361325115,0.682777643,0.319681108,0.673890114,0.305415124,0.547234058,0.575296164,0.468218952,0.571932793,0.550322711,0.693905413,0.381927758,0.691615939,0.565487266,0.814795136,0.261188477,0.798031092
L-Up,0.513383925,0.426463068,0.430908233,0.408920944,0.585737228,0.380598456,0.573193252,0.364555538,0.672000408,0.323104262,0.667148888,0.306688339,0.547075331,0.577435374,0.460817456,0.575982213,0.550848186,0.69751507,0.373360097,0.69817704,0.567311108,0.817921042,0.267923623,0.804292321
