L-Down,0.463293701,0.430901468,0.31793642,0.432282031,0.521586537,0.385621965,0.421328425,0.427478254,0.597105682,0.316387206,0.510717273,0.393232465,0.485235184,0.594099998,0.371881574,0.602915168,0.616739035,0.68788588,0.31618765,0.73175782,0.615539432,0.802146733,0.336711884,0.821617246
L-Down,0.461025417,0.430740535,0.317240268,0.431193978,0.526640594,0.384886295,0.347018301,0.453304291,0.605747283,0.315494478,0.431498706,0.441611469,0.486803323,0.589933395,0.385186762,0.602116168,0.608240306,0.688384891,0.316904277,0.73154372,0.617804527,0.801403522,0.341219932,0.821380436
L-Down,0.462948054,0.431426048,0.317384094,0.433579385,0.535554945,0.386574358,0.313593656,0.454727829,0.613363504,0.319036722,0.411078095,0.439413637,0.494694382,0.587185681,0.394866228,0.601550937,0.60439533,0.697185874,0.324101329,0.732174337,0.627312005,0.801254928,0.347679585,0.820245743
L-Down,0.464260995,0.43186155,0.317474335,0.434079707,0.541389942,0.387943834,0.24523434,0.450602621,0.624437988,0.323015898,0.361093789,0.435028315,0.499504894,0.586016893,0.398214042,0.601489007,0.606611252,0.696907401,0.333180219,0.732217729,0.637690365,0.797143579,0.351504922,0.819844604
L-Down,0.468408108,0.432126909,0.319999009,0.435584635,0.557785094,0.386356562,0.209646761,0.443536192,0.644068599,0.323550433,0.327570498,0.43331486,0.499994576,0.586221635,0.39819634,0.601726651,0.619074166,0.694886327,0.338345945,0.732190311,0.642995179,0.795240402,0.352326512,0.819377303
L-Down,0.477500498,0.431698889,0.3256827,0.438244998,0.567182064,0.383698165,0.204085052,0.443018138,0.656551063,0.326603562,0.294564128,0.435477167,0.500255167,0.587356985,0.396291107,0.601565599,0.630427301,0.689565063,0.34197697,0.729373872,0.644144416,0.79249239,0.355046332,0.81778872
L-Down,0.482612401,0.432931095,0.333738953,0.444069475,0.572402716,0.38362819,0.201013461,0.441851318,0.659625947,0.330035865,0.299656838,0.441616237,0.499907047,0.590609968,0.395628065,0.600957692,0.63824141,0.684436202,0.347575814,0.721106291,0.645074844,0.790480852,0.356854588,0.816782475
L-Down,0.485676795,0.435972035,0.343094468,0.450361907,0.575989485,0.383884132,0.216412798,0.447145045,0.661992192,0.334840894,0.289043874,0.44771862,0.495268166,0.59337604,0.394808918,0.59923166,0.635225832,0.681732059,0.358984321,0.719299674,0.644133747,0.789315581,0.357398599,0.81173259
L-Down,0.49398455,0.437221915,0.347378552,0.451712847,0.583368659,0.386039555,0.21104984,0.451980114,0.666472554,0.336545378,0.283558428,0.446361631,0.489310205,0.59456718,0.392102063,0.596099198,0.633568466,0.681934953,0.365749896,0.714840472,0.642541826,0.789496899,0.35977605,0.809821963
Miss,0.558472276,0.409739196,0.411270112,0.422851562,0.608703554,0.346702188,0.347117096,0.475012124,0.663181901,0.283092797,0.302502751,0.51321137,0.509153008,0.576517224,0.415199071,0.570911705,0.518952072,0.700495303,0.395852268,0.709272027,0.493735731,0.81345129,0.392638743,0.828072906
