Miss,0.580841422,0.405961275,0.466250539,0.406263351,0.708124042,0.399490148,0.529886365,0.406224012,0.791059732,0.337353796,0.567617059,0.334028006,0.551897883,0.573743641,0.466371208,0.566426098,0.571105957,0.694991946,0.391468227,0.694269478,0.565698445,0.80598861,0.273225784,0.785173357
Hit,0.535418928,0.421603292,0.440763444,0.421364069,0.623580396,0.372413129,0.522899628,0.36648795,0.682305753,0.321236223,0.613093495,0.32014212,0.534177661,0.581957459,0.448372871,0.579513133,0.626040399,0.688552022,0.395533204,0.701381087,0.627442658,0.793398023,0.369256586,0.799235821
Hit,0.524202347,0.422498763,0.444083989,0.41964516,0.599585235,0.37608999,0.532997787,0.360419214,0.663553298,0.323392391,0.641631067,0.308323741,0.53367281,0.581573367,0.450578004,0.577801645,0.627812803,0.679795384,0.405308992,0.69728303,0.635976493,0.789789855,0.37993449,0.799028516
Hit,0.524730027,0.425888121,0.446227998,0.418306172,0.595281363,0.375584751,0.552486479,0.36622113,0.667815328,0.321959168,0.656701207,0.305441678,0.537786067,0.580555439,0.456983984,0.57682848,0.624089539,0.680148721,0.413136035,0.697240412,0.636186242,0.790152967,0.384506762,0.798719764
Hit,0.527342439,0.425774276,0.456148833,0.417796522,0.592451036,0.376371682,0.568784833,0.368351251,0.667744458,0.322184622,0.668871105,0.305941164,0.552087724,0.577536523,0.469217896,0.576126397,0.6179021,0.680996895,0.423068106,0.695811272,0.636978507,0.78962636,0.388599575,0.798607528
Hit,0.527413189,0.426842123,0.468412995,0.41930908,0.592714548,0.37806204,0.583697319,0.370345771,0.664180219,0.322440684,0.677109182,0.307552844,0.563584268,0.5765661,0.484468549,0.576139867,0.614092171,0.681545377,0.434444815,0.694097638,0.636122108,0.79083699,0.390067518,0.797843933
Hit,0.531359553,0.428289741,0.476130635,0.419589669,0.602664411,0.378092796,0.593325377,0.370739043,0.671868563,0.321393669,0.678832173,0.308828652,0.576172531,0.576310992,0.49423039,0.576101422,0.612126648,0.681426406,0.434314698,0.693382859,0.637652278,0.790190041,0.388184696,0.79853189
Hit,0.54036957,0.431060553,0.484540462,0.420290232,0.608603776,0.377815515,0.593629897,0.371285796,0.674321175,0.32137695,0.67671752,0.309983373,0.584240913,0.576148927,0.500502765,0.575884938,0.61227864,0.682973981,0.437232852,0.690535426,0.635259092,0.792422831,0.387220114,0.798125625
Hit,0.544448435,0.430314869,0.484312087,0.423232019,0.612523675,0.376740813,0.592959464,0.372261912,0.678673625,0.320998996,0.676844478,0.310521871,0.592012942,0.57599622,0.505958974,0.576500773,0.611654878,0.683208406,0.44087863,0.68980068,0.634379089,0.792557597,0.388955802,0.797907829
Hit,0.549823463,0.432926595,0.482801408,0.425605863,0.615056396,0.377060413,0.591519415,0.372858435,0.682303369,0.320440561,0.680629909,0.311078101,0.591665864,0.576334774,0.504622877,0.578021228,0.611153781,0.683338284,0.441789955,0.690449655,0.634065509,0.79362309,0.390097797,0.797643602
Hit,0.55379951,0.434264362,0.481415421,0.426084191,0.616477549,0.37949568,0.589086294,0.37480706,0.683331072,0.321657032,0.679373264,0.313983381,0.59395206,0.576314032,0.50457108,0.577959657,0.611115217,0.684196591,0.44146058,0.690386593,0.634958804,0.794486284,0.391937733,0.796416879
Hit,0.552948952,0.434713602,0.476288617,0.425960064,0.618608296,0.391045183,0.587853312,0.382298589,0.680964887,0.334670722,0.679394603,0.326039761,0.593826234,0.576215982,0.504413247,0.578044236,0.610869586,0.684697926,0.439485639,0.691073716,0.635210693,0.794822693,0.393212557,0.796325803
